molecule_chembl_id,canonical_smiles,standard_value
CHEMBL442234,COC(=O)[C@@H]1CCCC[C@@H]1c1ccc(OC(F)(F)F)cc1,605000.0
CHEMBL394089,COC(=O)[C@@H]1CCCC[C@@H]1c1ccc(C(C)(C)C)cc1,9120000.0
CHEMBL233532,COC(=O)[C@@H]1CCCC[C@@H]1c1ccc(-c2ccccc2)cc1,390000.0
CHEMBL429440,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(C(=O)c5ccncc5)CC4)ccc32)cc1,19.0
CHEMBL232218,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(C(=O)c5cccn5C)CC4)ccc32)cc1,8.8
CHEMBL232621,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(C(=O)C(C)C)CC4)ccc32)cc1,15.0
CHEMBL232620,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(C(C)=O)CC4)ccc32)cc1,42.0
CHEMBL232010,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(c5ccc(C(F)(F)F)cc5)CC4)ccc32)cc1,33.0
CHEMBL242820,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(c5ccncc5)CC4)ccc32)cc1,4.0
CHEMBL396981,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(c5nccs5)CC4)ccc32)cc1,5.3
CHEMBL395022,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(c5ccc(C#N)cc5)CC4)ccc32)cc1,8.0
CHEMBL242817,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(c5ccccc5O)CC4)ccc32)cc1,7.2
CHEMBL245130,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(C5CC5)CC4)ccc32)cc1,18.0
CHEMBL394787,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(C(C)C)CC4)ccc32)cc1,1.8
CHEMBL396459,CCN1CCN(CCCOc2ccc3c(c2)CN(C)CC3c2ccc(OC)cc2)CC1,2.0
CHEMBL232661,COc1ccc(C2CN(C)Cc3cc(OCCCN(C4CC4)C4CC4)ccc32)cc1,9.7
CHEMBL232660,COc1ccc(C2CN(C)Cc3cc(OCCCNC4CC4)ccc32)cc1,19.3
CHEMBL427845,CCN(CC)CCCOc1ccc2c(c1)CN(C)CC2c1ccc(OC)cc1,4.0
CHEMBL396945,CCNCCCOc1ccc2c(c1)CN(C)CC2c1ccc(OC)cc1,3.4
CHEMBL234732,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(F)(F)C4)ccc32)cc1,7.3
CHEMBL396703,COc1ccc(C2CN(C)Cc3cc(OCCCN4CC(F)(F)C4)ccc32)cc1,2.9
CHEMBL234526,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC4)ccc32)cc1,4.8
CHEMBL234525,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCS(=O)(=O)CC4)ccc32)cc1,12.0
CHEMBL233681,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(C(F)(F)F)CC4)ccc32)cc1,14.0
CHEMBL394801,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(C#N)CC4)ccc32)cc1,5.3
CHEMBL233471,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(CO)CC4)ccc32)cc1,3.2
CHEMBL394800,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(O)CC4)ccc32)cc1,3.8
CHEMBL233470,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCCC(F)(F)C4)ccc32)cc1,8.2
CHEMBL395096,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(F)(F)CC4)ccc32)cc1,6.5
CHEMBL233054,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(F)CC4)ccc32)cc1,2.9
CHEMBL233053,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCOCC4)ccc32)cc1,6.5
CHEMBL394861,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCCCC4)ccc32)cc1,5.1
CHEMBL83617,NC(=O)c1ccc2c(c1)CCOC2CCN1CC=C(c2c[nH]c3cc(F)ccc23)CC1,0.1
CHEMBL3706925,C[C@H]1CN(c2cccc3cc(C#N)ccc23)CCN1CC[C@H]1OCc2cc(C(N)=O)ccc21,1.3
CHEMBL3706924,C[C@H]1CN(c2cccc3cc(F)ccc23)CCN1CC[C@H]1OCc2cc(C(N)=O)ccc21,8.8
CHEMBL3706923,C[C@H]1CN(c2cccc3cc(F)ccc23)CCN1CC[C@@H]1OCc2cc(C(N)=O)ccc21,1.3
CHEMBL391273,N#Cc1ccc2c(N3CCN(CC[C@@H]4OCCc5cc(C(N)=O)ccc54)CC3)cccc2c1,5.7
CHEMBL233210,C[C@H]1CN(c2cccc3cc(C#N)ccc23)CCN1CC[C@@H]1OCCc2cc(C(N)=O)ccc21,2.2
CHEMBL234449,NC(=O)c1ccc2c(c1)CCO[C@H]2CCN1CCN(c2ccc3cc(F)ccc3c2)CC1,8.1
CHEMBL391272,C[C@H]1CN(c2ccc3cc(F)ccc3c2)CCN1CC[C@@H]1OCCc2cc(C(N)=O)ccc21,2.1
CHEMBL234448,C[C@@H]1CN(c2cccc3cc(F)ccc23)CCN1CC[C@H]1OCCc2cc(C(N)=O)ccc21,7.4
CHEMBL391271,C[C@@H]1CN(c2cccc3cc(F)ccc23)CCN1CC[C@@H]1OCCc2cc(C(N)=O)ccc21,3.0
CHEMBL234447,C[C@@H]1CN(c2cccc3cc(F)ccc23)CCN1CCC1OCCc2cc(C(N)=O)ccc21,0.8
CHEMBL394158,C#Cc1ccc([C@@H]2C[C@H]3CC[C@@H](N3)[C@H]2C(=O)OC)cc1,3.45
CHEMBL394157,C=Cc1ccc([C@@H]2C[C@H]3CC[C@@H](N3)[C@H]2C(=O)OC)cc1,9.04
CHEMBL398370,COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@H]1c1ccc(I)cc1)N2,4.16
CHEMBL235569,COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@H]1c1ccc(C)cc1)N2,136.29
CHEMBL391864,COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@H]1c1ccc(C)c(F)c1)N2,42.8
CHEMBL393036,CNCc1cc(C#CCCN2CCCCC2)ccc1Oc1ccc(SC)cc1,0.7
CHEMBL398981,CNCc1cc(C#CCCN2CCCN(C(C)C)CC2)ccc1Oc1ccc(SC)cc1,3.6
CHEMBL393009,CNCc1cc(C#CCCN2CCN(C(C)C)C(=O)C2)ccc1Oc1ccc(SC)cc1,1.2
CHEMBL237514,CNCc1cc(C#CCCN2CCNC(=O)C2)ccc1Oc1ccc(SC)cc1,1.3
CHEMBL237513,CNCc1cc(C#CCCN(C)C2CC2)ccc1Oc1ccc(Cl)c(Cl)c1,5.9
CHEMBL237512,CNCc1cc(C#CCCN(C)C2CC2)ccc1Oc1ccc(SC)cc1,1.1
CHEMBL235814,CNCc1cc(C#CCCNC2CC2)ccc1Oc1ccc(Cl)c(Cl)c1,1.4
CHEMBL442080,CNCc1cc(C#CCCNC2CC2)ccc1Oc1ccc(SC)cc1,12.0
CHEMBL238182,CNCc1cc(C#CCCN2CCN(C3CC3)CC2)ccc1Oc1ccc(SC)cc1,3.5
CHEMBL237747,CNCc1cc(C#CCCN2CCC(F)CC2)ccc1Oc1ccc(Cl)c(Cl)c1,27.0
CHEMBL391074,CNCc1cc(C#CCCN2CCC(F)CC2)ccc1Oc1ccc(SC)cc1,0.9
CHEMBL441137,CNCc1cc(C#CCCN2CCN(C(C)C)CC2)ccc1Oc1ccc(SC)cc1,13.0
CHEMBL237319,CNCc1cc(C#CCCN2CCSCC2)ccc1Oc1ccc(Cl)c(Cl)c1,6.7
CHEMBL237317,CNCc1cc(C#CCCN2CCSCC2)ccc1Oc1ccc(SC)cc1,2.5
CHEMBL397577,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1ccc(F)cc1Cl,3.6
CHEMBL397575,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1cccc(Cl)c1,7.3
CHEMBL236674,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1cccc(F)c1,24.0
CHEMBL236676,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1ccc(Cl)c(C(F)(F)F)c1,17.0
CHEMBL236675,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1ccc(C(F)(F)F)cc1,2.7
CHEMBL428024,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1ccccc1,30.0
CHEMBL236475,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1ccc(Cl)cc1,1.2
CHEMBL391947,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1ccc(SC)c(C)c1,1.9
CHEMBL236047,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1ccc(Cl)c(Cl)c1,1.8
CHEMBL236046,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1ccc(SC)cc1,0.8
CHEMBL236252,CCN(CC)CCCOc1cc2c(cn1)C(c1ccc(Cl)c(Cl)c1)CN(C)C2,26.0
CHEMBL235824,COc1ccc([C@@H]2CN(C)Cc3cc(OCCCN4CCC(F)CC4)ccc32)cc1,2.7
CHEMBL235614,COc1ccc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCCCC4)ccc32)cc1,3.3
CHEMBL238143,CNCc1cc(CCCCN2CCN(C3CC3)CC2)ccc1Oc1ccc(SC)cc1,2.0
CHEMBL238141,CNCc1cc(CCCCN2CCN(C(C)C)CC2)ccc1Oc1ccc(SC)cc1,1.4
CHEMBL236010,CNCc1cc(CCCCN2CCSCC2)ccc1Oc1ccc(SC)cc1,1.9
CHEMBL235794,CNCc1ccc(C#CCCN2CCOCC2)cc1Oc1ccc(SC)cc1,3.4
CHEMBL237521,CNCc1cc(Br)ccc1Oc1ccc(SC)cc1,1.7
CHEMBL438490,CN(C)CCC(Oc1ccccc1)c1ccc(OCCCN2CCCCC2)cc1,25.7
CHEMBL236604,CSc1ccc(C2CN(C)Cc3cc(Oc4cccc(CN5CCCCC5)n4)ccc32)cc1,22.0
CHEMBL238055,CSc1ccc(C2CN(C)Cc3cc(Oc4ncc(CN5CCCCC5)s4)ccc32)cc1,3.2
CHEMBL399014,CSc1ccc(C2CN(C)Cc3cc(Oc4nc(CN5CCOCC5)cs4)ccc32)cc1,15.5
CHEMBL238054,CSc1ccc(C2CN(C)Cc3cc(Oc4nc(CN5CCCCC5)cs4)ccc32)cc1,4.3
CHEMBL238053,CSc1ccc(C2CN(C)Cc3cc(Oc4ccc(CN5CCC(F)CC5)cn4)ccc32)cc1,6.5
CHEMBL237863,CSc1ccc(C2CN(C)Cc3cc(Oc4ccc(CN5CCOCC5)cn4)ccc32)cc1,7.9
CHEMBL237862,CSc1ccc(C2CN(C)Cc3cc(Oc4ccc(CN5CCCCC5)cn4)ccc32)cc1,2.3
CHEMBL400831,CSc1ccc(C2CN(C)Cc3cc(Oc4ccc(CN5CCCCC5)nc4)ccc32)cc1,8.0
CHEMBL237861,CSc1ccc(C2CN(C)Cc3cc(Oc4ccc(CN5CCCCC5)cc4)ccc32)cc1,3.8
CHEMBL236784,CSc1ccc(C2CN(C)Cc3cc(Oc4cc(CN5CCCCC5)ccn4)ccc32)cc1,2.4
CHEMBL400830,CSc1ccc(C2CN(C)Cc3cccc(Oc4cncc(CN5CCCCC5)c4)c32)cc1,262.0
CHEMBL236783,CSc1ccc(C2CN(C)Cc3cc(Oc4cncc(CN5CCCCC5)c4)ccc32)cc1,8.3
CHEMBL236782,CSc1ccc(C2CN(C)Cc3cccc(Oc4ccnc(CN5CCCCC5)c4)c32)cc1,157.0
CHEMBL236606,CSc1ccc(C2CN(C)Cc3cc(Oc4ccnc(CN5CCCCC5)c4)ccc32)cc1,10.4
CHEMBL236605,CSc1ccc(C2CN(C)Cc3cccc(Oc4cccc(CN5CCCCC5)c4)c32)cc1,616.0
CHEMBL400629,CSc1ccc(C2CN(C)Cc3cc(Oc4cccc(CN5CCCCC5)c4)ccc32)cc1,17.7
CHEMBL238052,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCCCC4)ncc32)cc1,107.0
CHEMBL238051,CSc1ccc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCCCC4)ccc32)cc1,5.2
CHEMBL239271,N[C@]1(C(=O)O)C[C@H](C(=O)O)C[C@@H]1C(=O)O,50000.0
CHEMBL240128,N[C@@]1(C(=O)O)C[C@H](C(=O)O)C[C@@H]1C(=O)O,50000.0
CHEMBL240127,N[C@]1(C(=O)O)C[C@@H](C(=O)O)C[C@H]1C(=O)O,10000.0
CHEMBL239906,N[C@@]1(C(=O)O)C[C@@H](C(=O)O)C[C@H]1C(=O)O,50000.0
CHEMBL238867,CN(C)Cc1cc(OCCF)ccc1Sc1ccccc1N,0.25
CHEMBL241228,CN(C)Cc1cc(O)ccc1Sc1ccccc1N,17.0
CHEMBL241648,COc1ccc(Sc2ccccc2N)c(CN(C)C)c1,5.0
CHEMBL397889,CN(C)Cc1cc(OCCCO)ccc1Sc1ccc(Br)cc1N,0.21
CHEMBL241647,CN(C)Cc1cc(OCCCO)ccc1Sc1ccccc1N,1.3
CHEMBL241646,CN(C)Cc1cc(OCCO)ccc1Sc1ccc(F)cc1N,1.2
CHEMBL396402,CN(C)Cc1cc(OCCO)ccc1Sc1ccccc1N,1.1
CHEMBL239302,CN(C)Cc1cc(OCCCF)ccc1Sc1ccc(Br)cc1N,0.15
CHEMBL239301,CN(C)Cc1cc(OCCCF)ccc1Sc1ccc(F)cc1N,0.95
CHEMBL393625,CN(C)Cc1cc(OCCCF)ccc1Sc1ccccc1N,1.4
CHEMBL239297,CN(C)Cc1cc(OCCF)ccc1Sc1ccc(Br)cc1N,0.05
CHEMBL239079,CN(C)Cc1cc(OCCF)ccc1Sc1ccc(Cl)cc1N,0.03
CHEMBL238868,CN(C)Cc1cc(OCCF)ccc1Sc1ccc(F)cc1N,0.1
CHEMBL395609,COc1ccc([C@@H]2CN(C)Cc3cc(OCCCN4CCOC[C@@H]4C)ccc32)cc1,13.0
CHEMBL247161,COc1ccc([C@H]2CN(C)Cc3cc(OCCCN4CCOC[C@@H]4C)ccc32)cc1,13.0
CHEMBL246955,CSc1ccc(C2CN(C)Cc3cc(OCCCN4CCOCC4)ccc32)cc1,3.8
CHEMBL246954,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccc(OC(F)F)cc2)C1,4.3
CHEMBL395608,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccc(S(C)(=O)=O)cc2)C1,135.0
CHEMBL246953,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccc(SC(F)(F)F)cc2)C1,34.0
CHEMBL246749,Cc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(F)CC4)ccc32)cc1,13.0
CHEMBL246748,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccc(C#N)cc2)C1,16.0
CHEMBL395368,CSc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(F)CC4)ccc32)cc1,2.0
CHEMBL246747,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2cccc(C(F)(F)F)c2)C1,15.0
CHEMBL246542,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccc(C(F)(F)F)cc2)C1,8.6
CHEMBL397065,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccccc2)C1,46.0
CHEMBL246541,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2cc(Cl)ccc2Cl)C1,107.0
CHEMBL246540,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccc(Cl)c(Cl)c2)C1,21.0
CHEMBL246333,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccccc2Cl)C1,18.0
CHEMBL397300,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2cccc(Cl)c2)C1,24.0
CHEMBL246332,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccc(Cl)cc2)C1,11.0
CHEMBL246331,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(F)CC4)ccc32)cc1Cl,5.7
CHEMBL246127,CCOc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(F)CC4)ccc32)cc1,4.7
CHEMBL397299,COc1cccc(C2CN(C)Cc3cc(OCCCN4CCC(F)CC4)ccc32)c1,4.3
CHEMBL394732,Clc1ccc(C2CNCc3cc(OCCCN4CCCCC4)ncc32)cc1Cl,32.0
CHEMBL247671,COc1ccc(C2CN(C)Cc3cc(OCC4CCN(C(C)C)CC4)ncc32)cc1,62.0
CHEMBL247670,COc1ccc(C2CNCc3cc(OCC4CCN(C(C)C)CC4)ncc32)cc1,93.0
CHEMBL392933,CC(C)N1CCC(COc2cc3c(cn2)C(c2ccc(Cl)c(Cl)c2)CN(C)C3)CC1,31.0
CHEMBL247669,CC(C)N1CCC(COc2cc3c(cn2)C(c2ccc(Cl)c(Cl)c2)CNC3)CC1,37.0
CHEMBL391605,c1ccc(C2CNCc3cc(OCCCN4CCOCC4)ncc32)cc1,4767.0
CHEMBL247472,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCOCC4)ncc32)cc1,70.0
CHEMBL247470,COc1ccc(C2CNCc3cc(OCCCN4CCOCC4)ncc32)cc1,189.0
CHEMBL247268,CCN(CC)CCCOc1cc2c(cn1)C(c1ccccc1)CN(C)C2,2000.0
CHEMBL247267,CCN(CC)CCCOc1cc2c(cn1)C(c1ccc(OC)cc1)CN(C)C2,66.0
CHEMBL247266,CCN(CC)CCCOc1cc2c(cn1)C(c1ccc(OC)cc1)CNC2,226.0
CHEMBL247265,CCN(CC)CCCOc1cc2c(cn1)C(c1ccc(Cl)c(Cl)c1)CNC2,26.0
CHEMBL247063,CN1Cc2cc(OCCCN3CCCCC3)ncc2C(c2ccccc2F)C1,768.0
CHEMBL247062,c1ccc(C2CNCc3cc(OCCCN4CCCCC4)ncc32)cc1,2333.0
CHEMBL247061,CN1Cc2cc(OCCCN3CCCCC3)ncc2C(c2ccccc2)C1,1137.0
CHEMBL241712,CN1Cc2cc(OCCCN3CCCCC3)ncc2C(c2ccc(F)cc2)C1,362.0
CHEMBL241706,COc1ccc(C2CNCc3cc(OCCCN4CCCCC4)ncc32)cc1,147.0
CHEMBL241705,COc1cccc(C2CN(C)Cc3cc(OCCCN4CCCCC4)ncc32)c1,302.0
CHEMBL247094,CN1Cc2cc(OCCCN3CCCCC3)ncc2C(c2ccc(Cl)c(F)c2)C1,147.0
CHEMBL392429,CN1Cc2cc(OCCCN3CCCCC3)ncc2C(c2cccc(Cl)c2)C1,826.0
CHEMBL247076,Clc1ccccc1C1CNCc2cc(OCCCN3CCCCC3)ncc21,1333.0
CHEMBL246874,CN1Cc2cc(OCCCN3CCCCC3)ncc2C(c2ccc(Cl)cc2)C1,106.0
CHEMBL246873,Clc1ccc(C2CNCc3cc(OCCCN4CCCCC4)ncc32)cc1,141.0
CHEMBL247683,CN1Cc2cc(OCCCN3CCCCC3)ncc2C(c2ccc(Cl)c(Cl)c2)C1,120.0
CHEMBL198298,CN(C)CCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,8.3
CHEMBL245307,CN(C)CCC(Oc1cccc(OCCCN2CCCCC2)c1)c1ccccc1,1480.0
CHEMBL248377,CN(C)CCC(Oc1ccc(OCCCN2CCCCC2)cc1)c1ccccc1,281.0
CHEMBL248376,CN(C)CCC(Oc1ccccc1)c1cccc(OCCCN2CCCCC2)c1,199.0
CHEMBL248375,CN(C)CCC(Oc1ccc(C(F)(F)F)cc1)c1ccc(OCCCN2CCCCC2)cc1,14.0
CHEMBL246126,CN(C)CCC(Oc1ccc(C#N)cc1)c1ccc(OCCCN2CCCCC2)cc1,159.0
CHEMBL246125,CN(C)CCC(Oc1ccc([N+](=O)[O-])cc1)c1ccc(OCCCN2CCCCC2)cc1,8.7
CHEMBL245921,CN(C)CCC(Oc1cccc(Br)c1)c1ccc(OCCCN2CCCCC2)cc1,4.0
CHEMBL391193,CN(C)CCC(Oc1ccc(Br)cc1)c1ccc(OCCCN2CCCCC2)cc1,9.0
CHEMBL245920,CN(C)CCC(Oc1ccc(Cl)c(Cl)c1)c1ccc(OCCCN2CCCCC2)cc1,9.7
CHEMBL2447963,CN(C)CCC(Oc1ccc(Cl)c(Cl)c1)c1ccc(OCCCN2CCCCC2)cc1.Cl,7.3
CHEMBL245919,CN(C)CCC(Oc1cccc(Cl)c1)c1ccc(OCCCN2CCCCC2)cc1,21.0
CHEMBL245716,CN(C)CCC(Oc1ccc(Cl)cc1)c1ccc(OCCCN2CCCCC2)cc1,16.0
CHEMBL394322,CN(C)CCC(Oc1ccc(F)cc1)c1ccc(OCCCN2CCCCC2)cc1,46.0
CHEMBL245715,COc1cccc(OC(CCN(C)C)c2ccc(OCCCN3CCCCC3)cc2)c1,11.0
CHEMBL245714,COc1ccc(OC(CCN(C)C)c2ccc(OCCCN3CCCCC3)cc2)cc1,60.0
CHEMBL245516,Cc1ccc(OC(CCN(C)C)c2ccc(OCCCN3CCCCC3)cc2)cc1,16.0
CHEMBL394321,CSc1ccc(OC(CCN(C)C)c2ccc(OCCCN3CCCCC3)cc2)cc1,10.0
CHEMBL245515,CN(C)CCC(Oc1ccccc1)c1ccc(C#CCCN2CCCCC2)cc1,29.0
CHEMBL245514,CN(C)CCC(Oc1ccc(C(F)(F)F)cc1)c1ccc(C#CCCN2CCCCC2)cc1,61.0
CHEMBL245309,CC(C)N1CCN(C(=O)c2ccc(C(CCN(C)C)Oc3ccccc3)cc2)CC1,245.0
CHEMBL393071,CC(C)N1CCN(C(=O)c2ccc(C(CCN(C)C)Oc3ccc(C(F)(F)F)cc3)cc2)CC1,42.0
CHEMBL245308,CC(C)N1CCC(Oc2ccc(C(CCN(C)C)Oc3ccccc3)cc2)CC1,169.0
CHEMBL392196,c1cnn(-c2ccc([C@@H]3CN4CCC[C@@H]4c4cc(OCCCN5CCOCC5)ccc43)cc2)c1,12.3
CHEMBL245294,c1ccn2c([C@@H]3CN4CCC[C@@H]4c4cc(OCCCN5CCOCC5)ccc43)cnc2c1,119.0
CHEMBL397597,c1cc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCOCC4)ccc32)[nH]n1,121.0
CHEMBL391829,c1csc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCOCC4)ccc32)n1,291.0
CHEMBL247136,c1ncc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCOCC4)ccc32)s1,19.7
CHEMBL439389,c1cc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCOCC4)ccc32)cs1,5.0
CHEMBL394928,c1cc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCCCC4)ccc32)cs1,1.3
CHEMBL246927,c1csc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCOCC4)ccc32)c1,6.0
CHEMBL246716,c1csc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCCCC4)ccc32)c1,2.7
CHEMBL397643,c1cnc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCOCC4)ccc32)cn1,88.0
CHEMBL247335,c1ccc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCOCC4)ccc32)nc1,31.3
CHEMBL247935,c1ccc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCCCC4)ccc32)nc1,18.7
CHEMBL439561,c1cncc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCOCC4)ccc32)c1,12.3
CHEMBL247933,c1cncc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCCCC4)ccc32)c1,8.3
CHEMBL393669,c1cc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCCCC4)ccc32)ccn1,66.0
CHEMBL246913,c1cn(-c2ccc([C@@H]3CN4CCC[C@@H]4c4cc(OCCCN5CCOCC5)ccc43)cc2)cn1,16.7
CHEMBL248825,O=C(OCc1ccco1)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,24000.0
CHEMBL403571,O=C(OCc1cccs1)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,910000.0
CHEMBL248824,Cc1cccc(OC(=O)C2=C(c3ccc(Cl)c(Cl)c3)CCC2)c1,1000000.0
CHEMBL403570,Cc1ccccc1OC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,500000.0
CHEMBL401071,O=C(Oc1ccccc1)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,500000.0
CHEMBL249215,O=C(OCC(F)(F)F)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,1000000.0
CHEMBL401070,O=C(OCCF)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,390000.0
CHEMBL249214,O=C(OCCO)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,50000.0
CHEMBL401069,CC(C)OC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,500000.0
CHEMBL399430,O=C(OC1CCCCC1)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,1000000.0
CHEMBL399429,O=C(NCc1ccco1)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,24000.0
CHEMBL428408,O=C(NCc1cccs1)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,110000.0
CHEMBL399228,CONC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,500000.0
CHEMBL249213,CON(C)C(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,540000.0
CHEMBL398559,O=C(NCCF)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,500000.0
CHEMBL402924,O=C(NC1CCC1)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,1000000.0
CHEMBL250008,CCN(CC)C(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,300000.0
CHEMBL249807,O=C(C1=C(c2ccc(Cl)c(Cl)c2)CCC1)N1CCCC1,520000.0
CHEMBL250000,O=C(C1=C(c2ccc(Cl)c(Cl)c2)CCC1)N1CCOCC1,500000.0
CHEMBL250689,CC(=O)c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1,2900.0
CHEMBL249854,CC(=O)c1sc(NC(=O)N[C@@H]2CN(C(C)=O)CC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,29000.0
CHEMBL253182,CN(C)Cc1cc(F)ccc1Sc1ccc(CO)cc1N,1.26
CHEMBL253387,CN(C)Cc1cc(I)ccc1Sc1ccc(CO)cc1N,0.31
CHEMBL253184,CN(C)Cc1cc(Br)ccc1Sc1ccc(CO)cc1N,0.29
CHEMBL272003,CSc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,90.88
CHEMBL223166,COc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,185.0
CHEMBL270099,COC(=O)c1ccccc1S[C@@H](c1ccccc1)[C@@H]1CNCCO1,498.0
CHEMBL411262,FCCCOc1ccccc1S[C@@H](c1ccccc1)[C@@H]1CNCCO1,121.0
CHEMBL411263,FCCOc1ccccc1S[C@@H](c1ccccc1)[C@@H]1CNCCO1,733.0
CHEMBL181188,COc1ccccc1S[C@@H](c1ccccc1)[C@@H]1CNCCO1,9.69
CHEMBL272002,COC(=O)c1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,614.0
CHEMBL257917,CSc1ccc([C@@H]2CN(C)Cc3cc(OCCCN4CCOCC4)ccc32)cc1,3.7
CHEMBL270625,CNCc1cc(C(=O)N2CCN(C(C)C)CC2)ccc1Oc1ccc(SC)cc1,5.9
